Item,Year,hg/ha_yield,AvgTemp,Rainfall
4,2009,18926,18.18,-1.93655362232125
4,2009,18926,18.18,-0.168937715125729
4,2009,18926,18.18,-0.778057000024468
4,2009,18926,18.18,-0.747785347853188
4,2009,18926,18.18,-0.83619623384147
4,2009,18926,18.18,1.2938781425678
4,2009,18926,18.18,0.316851161930551
4,2009,18926,18.18,-0.626698739167971
4,2009,18926,18.18,2.17640392521857
4,2009,18926,18.18,0.438899398826017
4,2009,18926,18.18,-0.304026387293085
4,2009,18926,18.18,22.8
4,2009,18926,18.18,0.352553507756362
4,2009,18926,18.18,66.2
4,2009,18926,18.18,43.8
4,2009,18926,18.18,56.6
4,2009,18926,18.18,89.0
4,2009,18926,18.18,76.2
4,2009,18926,18.18,-0.0017213466281376
4,2009,18926,18.18,35.4
4,2009,18926,18.18,1.36932075652386
4,2009,18926,18.18,34.0
4,2009,18926,18.18,35.0
4,2009,18926,18.18,68.2
4,2009,18926,18.18,278.4
4,2009,18926,18.18,140.2
4,2009,18926,18.18,102.2
4,2009,18926,18.18,57.8
4,2009,18926,18.18,62.0
4,2009,18926,18.18,47.4
4,2009,18926,18.18,37.2
4,2009,18926,18.18,63.4
4,2009,18926,18.18,48.4
4,2009,18926,18.18,53.2
4,2009,18926,18.18,121.6
4,2009,18926,18.18,69.2
4,2009,18926,18.18,27.4
4,2009,18926,18.18,28.4
4,2009,18926,18.18,41.6
4,2009,18926,18.18,86.4
4,2009,18926,18.18,43.2
4,2009,18926,18.18,56.4
4,2009,18926,18.18,54.8
4,2009,18926,18.18,22.4
4,2009,18926,18.18,31.4
4,2009,18926,18.18,39.4
4,2009,18926,18.18,33.4
4,2009,18926,18.18,118.2
4,2009,18926,18.18,143.8
4,2009,18926,18.18,42.6
4,2009,18926,18.18,59.8
4,2009,18926,18.18,35.8
4,2009,18926,18.18,55.2
4,2009,18926,18.18,-1.26555745067297
4,2009,18926,18.18,0.804645834532686
4,2009,18926,18.18,28.2
4,2009,18926,18.18,177.6
4,2009,18926,18.18,44.8
4,2009,18926,18.18,86.2
4,2009,18926,18.18,21.4
4,2009,18926,18.18,54.0
4,2009,18926,18.18,42.4
4,2009,18926,18.18,53.0
4,2009,18926,18.18,236.8
4,2009,18926,18.18,93.4
4,2009,18926,18.18,79.6
4,2009,18926,18.18,95.2
4,2009,18926,18.18,52.6
4,2009,18926,18.18,65.2
4,2009,18926,18.18,22.2
4,2009,18926,18.18,206.8
4,2009,18926,18.18,-1.39282365342969
4,2009,18926,18.18,-1.57802418969982
4,2009,18926,18.18,-1.11775451009851
4,2009,18926,18.18,24.2
4,2009,18926,18.18,-0.987882598441836
4,2009,18926,18.18,44.0
4,2009,18926,18.18,26.2
4,2009,18926,18.18,0.0453110548206225
4,2009,18926,18.18,-0.447733861107714
4,2009,18926,18.18,1.0668727445295
4,2009,18926,18.18,1.08164444294511
4,2009,18926,18.18,0.901781619781268
4,2009,18926,18.18,1.41989189949897
4,2009,18926,18.18,55.0
4,2009,18926,18.18,0.736201153311093
4,2009,18926,18.18,-0.0607555099725019
4,2009,18926,18.18,-0.429830884698283
4,2009,18926,18.18,2.30740066722222
4,2009,18926,18.18,0.375093584763597
4,2009,18926,18.18,2.11946764217792
4,2009,18926,18.18,1.86566545756869
4,2009,18926,18.18,1.0925939915304
4,2009,18926,18.18,39.6
4,2009,18926,18.18,1.09955695673938
4,2009,18926,18.18,-0.15080675846351
4,2009,18926,18.18,0.194674403680487
4,2009,18926,18.18,-0.0736275332041813
4,2009,18926,18.18,0.1
4,2009,18926,18.18,0.318821794610194
4,2009,18926,18.18,0.124409004008477
4,2009,18926,18.18,7.5
4,2009,18926,18.18,0.859824887424473
4,2009,18926,18.18,2.09362092563567
4,2009,18926,18.18,47.3
4,2009,18926,18.18,-0.623889203883671
4,2009,18926,18.18,0.477172184900731
4,2009,18926,18.18,1.53936973277413
4,2009,18926,18.18,3.2608604270116
4,2009,18926,18.18,-0.311580747683884
4,2009,18926,18.18,0.817979040271432
4,2009,18926,18.18,1.28259652046896
4,2009,18926,18.18,-0.221235702156598
4,2009,18926,18.18,-1.12119792539993
4,2009,18926,18.18,-0.450231469052362
4,2009,18926,18.18,0.448175224303093
4,2009,18926,18.18,0.235046184054106
4,2009,18926,18.18,-1.01167232091648
4,2009,18926,18.18,-0.303673247397136
4,2009,18926,18.18,0.820599396430744
4,2009,18926,18.18,0.80325134380859
4,2009,18926,18.18,-1.16348581359691
4,2009,18926,18.18,-1.22627105842873
4,2009,18926,18.18,2.15569021409028
4,2009,18926,18.18,-1.46212947224297
4,2009,18926,18.18,0.325778807105955
4,2009,18926,18.18,0.320772382292269
4,2009,18926,18.18,-0.436538548459446
4,2009,18926,18.18,47.8
4,2009,18926,18.18,0.582929683916298
4,2009,18926,18.18,0.610816663928226
4,2009,18926,18.18,39.0
4,2009,18926,18.18,49.6
4,2009,18926,18.18,36.2
4,2009,18926,18.18,33.6
4,2009,18926,18.18,0.0244245763325281
4,2009,18926,18.18,1.11963240110028
4,2009,18926,18.18,36.4
4,2009,18926,18.18,45.0
4,2009,18926,18.18,32.4
4,2009,18926,18.18,0.3
4,2009,18926,18.18,0.5
4,2009,18926,18.18,2.5
4,2009,18926,18.18,11.5
4,2009,18926,18.18,3.1
4,2009,18926,18.18,1.3
4,2009,18926,18.18,81.0
4,2009,18926,18.18,53.4
4,2009,18926,18.18,41.4
4,2009,18926,18.18,48.8
4,2009,18926,18.18,95.8
4,2009,18926,18.18,90.4
4,2009,18926,18.18,141.2
4,2009,18926,18.18,162.2
5,2009,250797,17.39,0.8
5,2009,250797,17.39,0.6
5,2009,250797,17.39,6.4
5,2009,250797,17.39,0.2
5,2009,250797,17.39,0.4
5,2009,250797,17.39,3.0
5,2009,250797,17.39,1.2
5,2009,250797,17.39,5.8
5,2009,250797,17.39,11.6
5,2009,250797,17.39,1.8
5,2009,250797,17.39,8.6
5,2009,250797,17.39,12.6
5,2009,250797,17.39,8.4
5,2009,250797,17.39,6.2
5,2009,250797,17.39,20.0
5,2009,250797,17.39,21.0
5,2009,250797,17.39,3.2
5,2009,250797,17.39,4.8
5,2009,250797,17.39,4.2
5,2009,250797,17.39,1.4
5,2009,250797,17.39,8.0
5,2009,250797,17.39,14.4
5,2009,250797,17.39,4.6
5,2009,250797,17.39,2.0
5,2009,250797,17.39,5.6
5,2009,250797,17.39,1.6
5,2009,250797,17.39,6.0
5,2009,250797,17.39,4.4
5,2009,250797,17.39,5.4
5,2009,250797,17.39,3.6
5,2009,250797,17.39,5.0
5,2009,250797,17.39,7.8
5,2009,250797,17.39,1.0
5,2009,250797,17.39,6.8
5,2009,250797,17.39,9.8
5,2009,250797,17.39,3.8
5,2009,250797,17.39,2.4
5,2009,250797,17.39,5.2
5,2009,250797,17.39,6.6
5,2009,250797,17.39,13.4
5,2009,250797,17.39,-0.80952257680817
5,2009,250797,17.39,10.2
5,2009,250797,17.39,28.8
5,2009,250797,17.39,7.0
5,2009,250797,17.39,10.6
5,2009,250797,17.39,25.8
5,2009,250797,17.39,9.4
5,2009,250797,17.39,4.0
5,2009,250797,17.39,19.4
5,2009,250797,17.39,21.2
5,2009,250797,17.39,36.0
5,2009,250797,17.39,23.4
5,2009,250797,17.39,12.4
5,2009,250797,17.39,24.6
5,2009,250797,17.39,24.8
5,2009,250797,17.39,32.0
5,2009,250797,17.39,15.4
5,2009,250797,17.39,13.0
5,2009,250797,17.39,17.2
5,2009,250797,17.39,46.4
5,2009,250797,17.39,15.8
5,2009,250797,17.39,14.2
5,2009,250797,17.39,11.4
5,2009,250797,17.39,-2.07660235271594
5,2009,250797,17.39,2.8
5,2009,250797,17.39,0.711805935867538
5,2009,250797,17.39,7.6
5,2009,250797,17.39,1.466225858048
5,2009,250797,17.39,13.6
5,2009,250797,17.39,14.6
5,2009,250797,17.39,-0.247561751226932
5,2009,250797,17.39,0.485760421078915
5,2009,250797,17.39,0.15266845354369
5,2009,250797,17.39,10.4
5,2009,250797,17.39,18.0
5,2009,250797,17.39,26.0
5,2009,250797,17.39,32.6
5,2009,250797,17.39,9.2
5,2009,250797,17.39,17.6
5,2009,250797,17.39,10.0
5,2009,250797,17.39,12.0
5,2009,250797,17.39,3.4
5,2009,250797,17.39,38.8
5,2009,250797,17.39,1.27601535120633
5,2009,250797,17.39,25.6
5,2009,250797,17.39,7.2
5,2009,250797,17.39,19.8
5,2009,250797,17.39,16.6
5,2009,250797,17.39,30.0
5,2009,250797,17.39,38.6
5,2009,250797,17.39,63.6
5,2009,250797,17.39,189.0
5,2009,250797,17.39,58.6
5,2009,250797,17.39,36.6
5,2009,250797,17.39,24.4
5,2009,250797,17.39,16.8
5,2009,250797,17.39,62.6
5,2009,250797,17.39,5.93387327576996
5,2009,250797,17.39,7.4
5,2009,250797,17.39,15.6
5,2009,250797,17.39,17.4
5,2009,250797,17.39,38.0
5,2009,250797,17.39,59.0
5,2009,250797,17.39,11.2
5,2009,250797,17.39,29.8
5,2009,250797,17.39,20.2
5,2009,250797,17.39,42.8
5,2009,250797,17.39,76.0
5,2009,250797,17.39,19.6
5,2009,250797,17.39,12.2
5,2009,250797,17.39,55.8
5,2009,250797,17.39,70.0
5,2009,250797,17.39,71.2
5,2009,250797,17.39,15.2
5,2009,250797,17.39,9.0
5,2009,250797,17.39,14.8
5,2009,250797,17.39,11.0
5,2009,250797,17.39,141.8
5,2009,250797,17.39,96.0
5,2009,250797,17.39,371.0
5,2009,250797,17.39,58.0
5,2009,250797,17.39,17.0
5,2009,250797,17.39,29.4
5,2009,250797,17.39,34.2
5,2009,250797,17.39,47.6
5,2009,250797,17.39,23.0
5,2009,250797,17.39,29.2
5,2009,250797,17.39,51.4
5,2009,250797,17.39,22.6
5,2009,250797,17.39,19.2
5,2009,250797,17.39,22.0
5,2009,250797,17.39,8.8
5,2009,250797,17.39,2.2
5,2009,250797,17.39,12.8
5,2009,250797,17.39,2.6
5,2009,250797,17.39,19.0
5,2009,250797,17.39,26.6
5,2009,250797,17.39,13.2
5,2009,250797,17.39,45.4
5,2009,250797,17.39,147.2
5,2009,250797,17.39,13.8
5,2009,250797,17.39,35.2
5,2009,250797,17.39,21.8
5,2009,250797,17.39,67.0
5,2009,250797,17.39,14.0
5,2009,250797,17.39,18.6
5,2009,250797,17.39,11.8
5,2009,250797,17.39,32.7
5,2009,250797,17.39,21.6
5,2009,250797,17.39,71.4
5,2009,250797,17.39,23.6
5,2009,250797,17.39,18.2
5,2009,250797,17.39,26.8
5,2009,250797,17.39,16.0
5,2009,250797,17.39,17.8
5,2009,250797,17.39,8.2
5,2009,250797,17.39,34.8
5,2009,250797,17.39,50.4
5,2009,250797,17.39,30.2
5,2009,250797,17.39,-0.551411470675298
5,2009,250797,17.39,39.2
5,2009,250797,17.39,23.8
5,2009,250797,17.39,20.6
5,2009,250797,17.39,2.06818551880446
5,2009,250797,17.39,-0.173189566691356
5,2009,250797,17.39,1.9273528891516
5,2009,250797,17.39,16.2
5,2009,250797,17.39,0.019188473326956
5,2009,250797,17.39,-0.411710174920067
5,2009,250797,17.39,0.186258128341741
5,2009,250797,17.39,1.27832831071851
5,2009,250797,17.39,0.690299564154365
5,2009,250797,17.39,2.09632643185396
5,2009,250797,17.39,0.180836420549191
5,2009,250797,17.39,2.29666581521688
5,2009,250797,17.39,45.2
5,2009,250797,17.39,107.4
5,2009,250797,17.39,40.0
5,2009,250797,17.39,10.8
5,2009,250797,17.39,43.0
5,2009,250797,17.39,34.4
5,2009,250797,17.39,45.6
5,2009,250797,17.39,1.9560740373609
5,2009,250797,17.39,28.0
5,2009,250797,17.39,32.8
5,2009,250797,17.39,34.6
5,2009,250797,17.39,36.8
5,2009,250797,17.39,27.8
5,2009,250797,17.39,2.21053175904525
5,2009,250797,17.39,0.528259424719501
5,2009,250797,17.39,-1.35916875631873
5,2009,250797,17.39,0.665531764044069
5,2009,250797,17.39,1.27126777542751
5,2009,250797,17.39,-0.0646934683959798
5,2009,250797,17.39,27.6
5,2009,250797,17.39,39.8
5,2009,250797,17.39,28.6
5,2009,250797,17.39,58.4
5,2009,250797,17.39,16.4
5,2009,250797,17.39,18.4
5,2009,250797,17.39,-0.639936306701252
5,2009,250797,17.39,0.650289655528233
5,2009,250797,17.39,23.2
5,2009,250797,17.39,46.0
5,2009,250797,17.39,48.0
5,2009,250797,17.39,27.2
5,2009,250797,17.39,15.0
5,2009,250797,17.39,31.8
5,2009,250797,17.39,38.2
5,2009,250797,17.39,73.2
5,2009,250797,17.39,41.8
5,2009,250797,17.39,43.4
5,2009,250797,17.39,83.2
5,2009,250797,17.39,26.4
5,2009,250797,17.39,25.4
5,2009,250797,17.39,70.6
5,2009,250797,17.39,54.2
5,2009,250797,17.39,31.2
5,2009,250797,17.39,134.8
5,2009,250797,17.39,20.8
5,2009,250797,17.39,84.4
5,2009,250797,17.39,41.0
5,2009,250797,17.39,9.6
5,2009,250797,17.39,29.6
5,2009,250797,17.39,0.99187161348106
5,2009,250797,17.39,44.2
5,2009,250797,17.39,24.0
5,2009,250797,17.39,18.8
5,2009,250797,17.39,50.6
5,2009,250797,17.39,31.6
5,2009,250797,17.39,49.0
5,2009,250797,17.39,60.8
5,2009,250797,17.39,1.81401584663536
5,2009,250797,17.39,57.4
5,2009,250797,17.39,33.8
5,2009,250797,17.39,47.0
5,2009,250797,17.39,0.735524896253089
5,2009,250797,17.39,27.0
5,2009,250797,17.39,-0.680402603254059
5,2009,250797,17.39,-0.613103520686344
5,2009,250797,17.39,30.6
5,2009,250797,17.39,35.6
5,2009,250797,17.39,33.0
5,2009,250797,17.39,1.02096133210073
5,2009,250797,17.39,0.751683691536009
5,2009,250797,17.39,3.35544564881987
5,2009,250797,17.39,29.0
5,2009,250797,17.39,-1.52237907095503
5,2009,250797,17.39,-0.937316120242848
5,2009,250797,17.39,-0.510491746300382
5,2009,250797,17.39,-0.270498038795743
5,2009,250797,17.39,-1.49628973196612
5,2009,250797,17.39,20.4
5,2009,250797,17.39,-0.364192434168238
5,2009,250797,17.39,25.0
5,2009,250797,17.39,0.18798628806298
5,2009,250797,17.39,-0.699089411664239
5,2009,250797,17.39,-0.416917704096171
5,2009,250797,17.39,-0.148519503291617
5,2009,250797,17.39,1.8692610531611
5,2009,250797,17.39,1.22071530860024
5,2009,250797,17.39,-0.151557702730379
5,2009,250797,17.39,37.8
5,2009,250797,17.39,-0.195065822289628
5,2009,250797,17.39,-0.260860162691678
5,2009,250797,17.39,44.4
5,2009,250797,17.39,56.8
5,2009,250797,17.39,45.8
5,2009,250797,17.39,25.2
5,2009,250797,17.39,48.2
5,2009,250797,17.39,0.28706032386436
5,2009,250797,17.39,-1.29539970019906
5,2009,250797,17.39,-1.3868557421865
5,2009,250797,17.39,-1.93447009453238
5,2009,250797,17.39,-1.75123746782078
5,2009,250797,17.39,-0.229801562205118
5,2009,250797,17.39,-0.169418529230818
5,2009,250797,17.39,-1.14243872565879
5,2009,250797,17.39,-0.686440686668682
5,2009,250797,17.39,-1.87328570471626
5,2009,250797,17.39,-0.898502523236225
5,2009,250797,17.39,-1.26496777665941
5,2009,250797,17.39,-1.50746153676659
5,2009,250797,17.39,2.09087792386102
5,2009,250797,17.39,-1.38653519944975
5,2009,250797,17.39,-1.11136571664562
5,2009,250797,17.39,-1.72096581564947
5,2009,250797,17.39,-1.84269350980819
5,2009,250797,17.39,-1.44563606147694
5,2009,250797,17.39,-0.836035962473112
5,2009,250797,17.39,-0.684998244353288
5,2009,250797,17.39,1.20274264331717
5,2009,250797,17.39,0.288502766179725
5,2009,250797,17.39,-1.14259899702714
5,2009,250797,17.39,-1.72112608701784
5,2009,250797,17.39,-1.75155801055755
5,2009,250797,17.39,-1.50698072266146
5,2009,250797,17.39,-0.834112706052572
5,2009,250797,17.39,0.172544841282495
5,2009,250797,17.39,-0.13145385137755
5,2009,250797,17.39,-0.105509526152382
5,2009,250797,17.39,-0.7159109819981
5,2009,250797,17.39,0.472055935628056
5,2009,250797,17.39,-0.687081772142172
5,2009,250797,17.39,-1.62950977366206
5,2009,250797,17.39,0.503449487377999
5,2009,250797,17.39,-0.595625730154772
5,2009,250797,17.39,-0.229160476731614
5,2009,250797,17.39,0.715190781208754
5,2009,250797,17.39,-1.05162376914486
5,2009,250797,17.39,0.105430410836497
5,2009,250797,17.39,1.41127850978041
5,2009,250797,17.39,-1.47863232691063
5,2009,250797,17.39,-1.50794235087172
5,2009,250797,17.39,-1.08141460721107
5,2009,250797,17.39,-0.777896728656124
5,2009,250797,17.39,-1.11120544527721
5,2009,250797,17.39,-1.35594300454168
5,2009,250797,17.39,-0.989477751118464
5,2009,250797,17.39,-0.835875691104711
5,2009,250797,17.39,2.02344295067829
5,2009,250797,17.39,2.11217437940332
5,2009,250797,17.39,-1.93655362232125
5,2009,250797,17.39,-0.168937715125729
5,2009,250797,17.39,-0.778057000024468
5,2009,250797,17.39,-0.747785347853188
5,2009,250797,17.39,-0.83619623384147
5,2009,250797,17.39,1.2938781425678
5,2009,250797,17.39,0.316851161930551
5,2009,250797,17.39,-0.626698739167971
5,2009,250797,17.39,2.17640392521857
5,2009,250797,17.39,0.438899398826017
5,2009,250797,17.39,-0.304026387293085
5,2009,250797,17.39,22.8
5,2009,250797,17.39,0.352553507756362
5,2009,250797,17.39,66.2
5,2009,250797,17.39,43.8
5,2009,250797,17.39,56.6
5,2009,250797,17.39,89.0
5,2009,250797,17.39,76.2
5,2009,250797,17.39,-0.0017213466281376
5,2009,250797,17.39,35.4
5,2009,250797,17.39,1.36932075652386
5,2009,250797,17.39,34.0
5,2009,250797,17.39,35.0
5,2009,250797,17.39,68.2
5,2009,250797,17.39,278.4
5,2009,250797,17.39,140.2
5,2009,250797,17.39,102.2
5,2009,250797,17.39,57.8
5,2009,250797,17.39,62.0
5,2009,250797,17.39,47.4
5,2009,250797,17.39,37.2
5,2009,250797,17.39,63.4
5,2009,250797,17.39,48.4
5,2009,250797,17.39,53.2
5,2009,250797,17.39,121.6
5,2009,250797,17.39,69.2
5,2009,250797,17.39,27.4
5,2009,250797,17.39,28.4
5,2009,250797,17.39,41.6
5,2009,250797,17.39,86.4
5,2009,250797,17.39,43.2
5,2009,250797,17.39,56.4
5,2009,250797,17.39,54.8
5,2009,250797,17.39,22.4
5,2009,250797,17.39,31.4
5,2009,250797,17.39,39.4
5,2009,250797,17.39,33.4
5,2009,250797,17.39,118.2
5,2009,250797,17.39,143.8
5,2009,250797,17.39,42.6
5,2009,250797,17.39,59.8
5,2009,250797,17.39,35.8
5,2009,250797,17.39,55.2
5,2009,250797,17.39,-1.26555745067297
5,2009,250797,17.39,0.804645834532686
5,2009,250797,17.39,28.2
5,2009,250797,17.39,177.6
5,2009,250797,17.39,44.8
5,2009,250797,17.39,86.2
5,2009,250797,17.39,21.4
5,2009,250797,17.39,54.0
5,2009,250797,17.39,42.4
5,2009,250797,17.39,53.0
5,2009,250797,17.39,236.8
5,2009,250797,17.39,93.4
5,2009,250797,17.39,79.6
5,2009,250797,17.39,95.2
5,2009,250797,17.39,52.6
5,2009,250797,17.39,65.2
5,2009,250797,17.39,22.2
5,2009,250797,17.39,206.8
5,2009,250797,17.39,-1.39282365342969
5,2009,250797,17.39,-1.57802418969982
5,2009,250797,17.39,-1.11775451009851
5,2009,250797,17.39,24.2
5,2009,250797,17.39,-0.987882598441836
5,2009,250797,17.39,44.0
5,2009,250797,17.39,26.2
5,2009,250797,17.39,0.0453110548206225
5,2009,250797,17.39,-0.447733861107714
5,2009,250797,17.39,1.0668727445295
5,2009,250797,17.39,1.08164444294511
5,2009,250797,17.39,0.901781619781268
5,2009,250797,17.39,1.41989189949897
5,2009,250797,17.39,55.0
5,2009,250797,17.39,0.736201153311093
5,2009,250797,17.39,-0.0607555099725019
5,2009,250797,17.39,-0.429830884698283
5,2009,250797,17.39,2.30740066722222
5,2009,250797,17.39,0.375093584763597
5,2009,250797,17.39,2.11946764217792
5,2009,250797,17.39,1.86566545756869
5,2009,250797,17.39,1.0925939915304
5,2009,250797,17.39,39.6
5,2009,250797,17.39,1.09955695673938
5,2009,250797,17.39,-0.15080675846351
5,2009,250797,17.39,0.194674403680487
5,2009,250797,17.39,-0.0736275332041813
5,2009,250797,17.39,0.1
5,2009,250797,17.39,0.318821794610194
5,2009,250797,17.39,0.124409004008477
5,2009,250797,17.39,7.5
5,2009,250797,17.39,0.859824887424473
5,2009,250797,17.39,2.09362092563567
5,2009,250797,17.39,47.3
5,2009,250797,17.39,-0.623889203883671
5,2009,250797,17.39,0.477172184900731
5,2009,250797,17.39,1.53936973277413
5,2009,250797,17.39,3.2608604270116
5,2009,250797,17.39,-0.311580747683884
5,2009,250797,17.39,0.817979040271432
5,2009,250797,17.39,1.28259652046896
5,2009,250797,17.39,-0.221235702156598
5,2009,250797,17.39,-1.12119792539993
5,2009,250797,17.39,-0.450231469052362
5,2009,250797,17.39,0.448175224303093
5,2009,250797,17.39,0.235046184054106
5,2009,250797,17.39,-1.01167232091648
5,2009,250797,17.39,-0.303673247397136
5,2009,250797,17.39,0.820599396430744
5,2009,250797,17.39,0.80325134380859
5,2009,250797,17.39,-1.16348581359691
5,2009,250797,17.39,-1.22627105842873
5,2009,250797,17.39,2.15569021409028
5,2009,250797,17.39,-1.46212947224297
5,2009,250797,17.39,0.325778807105955
5,2009,250797,17.39,0.320772382292269
5,2009,250797,17.39,-0.436538548459446
5,2009,250797,17.39,47.8
5,2009,250797,17.39,0.582929683916298
5,2009,250797,17.39,0.610816663928226
5,2009,250797,17.39,39.0
5,2009,250797,17.39,49.6
5,2009,250797,17.39,36.2
5,2009,250797,17.39,33.6
5,2009,250797,17.39,0.0244245763325281
5,2009,250797,17.39,1.11963240110028
5,2009,250797,17.39,36.4
5,2009,250797,17.39,45.0
5,2009,250797,17.39,32.4
5,2009,250797,17.39,0.3
5,2009,250797,17.39,0.5
5,2009,250797,17.39,2.5
5,2009,250797,17.39,11.5
5,2009,250797,17.39,3.1
5,2009,250797,17.39,1.3
5,2009,250797,17.39,81.0
5,2009,250797,17.39,53.4
5,2009,250797,17.39,41.4
5,2009,250797,17.39,48.8
5,2009,250797,17.39,95.8
5,2009,250797,17.39,90.4
5,2009,250797,17.39,141.2
5,2009,250797,17.39,162.2
5,2009,250797,20.65,0.8
5,2009,250797,20.65,0.6
5,2009,250797,20.65,6.4
5,2009,250797,20.65,0.2
5,2009,250797,20.65,0.4
5,2009,250797,20.65,3.0
5,2009,250797,20.65,1.2
5,2009,250797,20.65,5.8
5,2009,250797,20.65,11.6
5,2009,250797,20.65,1.8
5,2009,250797,20.65,8.6
5,2009,250797,20.65,12.6
5,2009,250797,20.65,8.4
5,2009,250797,20.65,6.2
5,2009,250797,20.65,20.0
5,2009,250797,20.65,21.0
5,2009,250797,20.65,3.2
5,2009,250797,20.65,4.8
5,2009,250797,20.65,4.2
5,2009,250797,20.65,1.4
5,2009,250797,20.65,8.0
5,2009,250797,20.65,14.4
5,2009,250797,20.65,4.6
5,2009,250797,20.65,2.0
5,2009,250797,20.65,5.6
5,2009,250797,20.65,1.6
5,2009,250797,20.65,6.0
5,2009,250797,20.65,4.4
5,2009,250797,20.65,5.4
5,2009,250797,20.65,3.6
5,2009,250797,20.65,5.0
5,2009,250797,20.65,7.8
5,2009,250797,20.65,1.0
5,2009,250797,20.65,6.8
5,2009,250797,20.65,9.8
5,2009,250797,20.65,3.8
5,2009,250797,20.65,2.4
5,2009,250797,20.65,5.2
5,2009,250797,20.65,6.6
5,2009,250797,20.65,13.4
5,2009,250797,20.65,-0.80952257680817
5,2009,250797,20.65,10.2
5,2009,250797,20.65,28.8
5,2009,250797,20.65,7.0
5,2009,250797,20.65,10.6
5,2009,250797,20.65,25.8
5,2009,250797,20.65,9.4
5,2009,250797,20.65,4.0
5,2009,250797,20.65,19.4
5,2009,250797,20.65,21.2
5,2009,250797,20.65,36.0
5,2009,250797,20.65,23.4
5,2009,250797,20.65,12.4
5,2009,250797,20.65,24.6
5,2009,250797,20.65,24.8
5,2009,250797,20.65,32.0
5,2009,250797,20.65,15.4
5,2009,250797,20.65,13.0
5,2009,250797,20.65,17.2
5,2009,250797,20.65,46.4
5,2009,250797,20.65,15.8
5,2009,250797,20.65,14.2
5,2009,250797,20.65,11.4
5,2009,250797,20.65,-2.07660235271594
5,2009,250797,20.65,2.8
5,2009,250797,20.65,0.711805935867538
5,2009,250797,20.65,7.6
5,2009,250797,20.65,1.466225858048
5,2009,250797,20.65,13.6
5,2009,250797,20.65,14.6
5,2009,250797,20.65,-0.247561751226932
5,2009,250797,20.65,0.485760421078915
5,2009,250797,20.65,0.15266845354369
5,2009,250797,20.65,10.4
5,2009,250797,20.65,18.0
5,2009,250797,20.65,26.0
5,2009,250797,20.65,32.6
5,2009,250797,20.65,9.2
5,2009,250797,20.65,17.6
5,2009,250797,20.65,10.0
5,2009,250797,20.65,12.0
5,2009,250797,20.65,3.4
5,2009,250797,20.65,38.8
5,2009,250797,20.65,1.27601535120633
5,2009,250797,20.65,25.6
5,2009,250797,20.65,7.2
5,2009,250797,20.65,19.8
5,2009,250797,20.65,16.6
5,2009,250797,20.65,30.0
5,2009,250797,20.65,38.6
5,2009,250797,20.65,63.6
5,2009,250797,20.65,189.0
5,2009,250797,20.65,58.6
5,2009,250797,20.65,36.6
5,2009,250797,20.65,24.4
5,2009,250797,20.65,16.8
5,2009,250797,20.65,62.6
5,2009,250797,20.65,5.93387327576996
5,2009,250797,20.65,7.4
5,2009,250797,20.65,15.6
5,2009,250797,20.65,17.4
5,2009,250797,20.65,38.0
5,2009,250797,20.65,59.0
5,2009,250797,20.65,11.2
5,2009,250797,20.65,29.8
5,2009,250797,20.65,20.2
5,2009,250797,20.65,42.8
5,2009,250797,20.65,76.0
5,2009,250797,20.65,19.6
5,2009,250797,20.65,12.2
5,2009,250797,20.65,55.8
5,2009,250797,20.65,70.0
5,2009,250797,20.65,71.2
5,2009,250797,20.65,15.2
5,2009,250797,20.65,9.0
5,2009,250797,20.65,14.8
5,2009,250797,20.65,11.0
5,2009,250797,20.65,141.8
5,2009,250797,20.65,96.0
5,2009,250797,20.65,371.0
5,2009,250797,20.65,58.0
5,2009,250797,20.65,17.0
5,2009,250797,20.65,29.4
5,2009,250797,20.65,34.2
5,2009,250797,20.65,47.6
5,2009,250797,20.65,23.0
5,2009,250797,20.65,29.2
5,2009,250797,20.65,51.4
5,2009,250797,20.65,22.6
5,2009,250797,20.65,19.2
5,2009,250797,20.65,22.0
5,2009,250797,20.65,8.8
5,2009,250797,20.65,2.2
5,2009,250797,20.65,12.8
5,2009,250797,20.65,2.6
5,2009,250797,20.65,19.0
5,2009,250797,20.65,26.6
5,2009,250797,20.65,13.2
5,2009,250797,20.65,45.4
5,2009,250797,20.65,147.2
5,2009,250797,20.65,13.8
5,2009,250797,20.65,35.2
5,2009,250797,20.65,21.8
5,2009,250797,20.65,67.0
5,2009,250797,20.65,14.0
5,2009,250797,20.65,18.6
5,2009,250797,20.65,11.8
5,2009,250797,20.65,32.7
5,2009,250797,20.65,21.6
5,2009,250797,20.65,71.4
5,2009,250797,20.65,23.6
5,2009,250797,20.65,18.2
5,2009,250797,20.65,26.8
5,2009,250797,20.65,16.0
5,2009,250797,20.65,17.8
5,2009,250797,20.65,8.2
5,2009,250797,20.65,34.8
5,2009,250797,20.65,50.4
5,2009,250797,20.65,30.2
5,2009,250797,20.65,-0.551411470675298
5,2009,250797,20.65,39.2
5,2009,250797,20.65,23.8
5,2009,250797,20.65,20.6
5,2009,250797,20.65,2.06818551880446
5,2009,250797,20.65,-0.173189566691356
5,2009,250797,20.65,1.9273528891516
5,2009,250797,20.65,16.2
5,2009,250797,20.65,0.019188473326956
5,2009,250797,20.65,-0.411710174920067
5,2009,250797,20.65,0.186258128341741
